id_recoleccion;fecha;hora;peso;puntos;material_id;predio_id
3870;2024-02-6;17:30:00;8,00;4;7;60
3871;2024-02-7;10:30:00;7,00;4;7;67
3872;2024-02-7;18:00:00;13,00;6;7;74
3873;2024-02-8;17:00:00;16,50;8;7;80
3874;2024-02-8;17:00:00;11,00;6;7;86
3875;2024-01-30;8:00:00;9,00;4;7;94
3876;2024-02-1;16:30:00;2,50;1;7;100
3877;2024-02-1;16:00:00;11,00;6;7;1
3878;2024-08-16;17:00:00;17,00;8;7;9
3879;2024-08-16;16:30:00;6,00;3;7;13
3880;2024-08-16;9:00:00;18,00;9;7;14
3881;2024-08-16;18:00:00;10,40;5;7;20
3882;2024-08-16;8:30:00;16,00;8;7;26
3883;2024-08-27;9:00:00;18,00;9;7;33
3884;2024-08-29;9:30:00;15,00;8;7;40
3885;2024-08-30;13:30:00;6,50;3;7;46
3886;2024-08-30;16:00:00;21,00;10;7;47
3887;2024-06-15;12:30:00;2,00;1;7;53
3888;2024-06-15;11:00:00;15,00;8;7;54
3889;2024-06-15;9:30:00;20,00;10;7;62
3890;2024-06-7;17:30:00;10,00;5;7;71
3891;2024-01-30;12:00:00;9,00;4;7;87
3892;2024-01-30;11:00:00;8,00;4;7;92
3893;2024-01-31;9:30:00;1,50;1;7;98
3894;2024-01-31;12:30:00;2,50;1;7;99
3895;2024-02-5;13:00:00;10,50;5;7;6
3896;2024-02-1;11:30:00;3,50;2;7;14
3897;2024-02-7;9:30:00;3,50;2;7;26
3898;2024-02-7;8:30:00;15,00;8;7;31
3899;2024-02-8;15:00:00;6,00;3;7;42
3900;2024-08-16;9:00:00;16,00;8;7;51
3901;2024-08-16;9:00:00;22,00;11;7;56
3902;2024-08-23;11:30:00;19,00;10;7;63
3903;2024-08-30;15:30:00;7,00;4;7;69
3904;2024-08-30;14:00:00;23,00;12;7;70
3905;2024-06-15;11:00:00;19,00;10;7;77
3906;2024-01-28;17:00:00;14,00;7;7;85
3907;2024-02-1;11:00:00;5,50;3;7;93
3908;2024-02-7;13:30:00;10,00;5;7;99
3909;2024-02-8;12:00:00;8,00;4;7;4
3910;2024-01-20;11:00:00;7,00;4;7;10
3911;2024-01-26;14:00:00;12,00;6;7;16
3912;2024-01-30;13:00:00;7,00;4;7;23
3913;2024-01-31;18:00:00;6,00;3;7;29
3914;2024-02-6;9:00:00;9,50;5;7;41
3915;2024-02-7;12:00:00;6,50;3;7;46
3916;2024-02-8;9:00:00;8,50;4;7;58
3917;2024-08-16;13:30:00;6,00;3;7;63
3918;2024-08-16;11:00:00;21,00;10;7;64
3919;2024-08-16;12:00:00;1,50;1;7;70
3920;2024-08-16;15:00:00;10,20;5;7;71
3921;2024-08-16;15:00:00;6,00;3;7;77
3922;2024-08-16;10:00:00;23,00;12;7;78
3923;2024-08-17;13:00:00;18,00;9;7;85
3924;2024-08-27;10:30:00;6,00;3;7;91
3925;2024-08-27;14:00:00;21,00;10;7;92
3926;2024-08-29;8:30:00;19,00;10;7;99
3927;2024-06-15;9:00:00;18,00;9;7;6
3928;2024-06-15;12:30:00;6,00;3;7;13
3929;2024-06-15;12:00:00;19,00;10;7;14
3930;2024-01-25;15:30:00;2,50;1;7;21
3931;2024-01-26;12:00:00;48,00;24;7;28
3932;2024-01-30;18:00:00;9,50;5;7;32
3933;2024-01-31;15:30:00;8,00;4;7;38
3934;2024-01-31;18:00:00;8,00;4;7;39
3935;2024-02-1;18:00:00;30,50;15;7;47
3936;2024-02-1;16:00:00;16,00;8;7;48
3937;2024-02-6;11:00:00;7,50;4;7;54
3938;2024-02-6;13:30:00;23,50;12;7;55
3939;2024-02-6;10:00:00;10,50;5;7;62
3940;2024-02-6;18:00:00;2,00;1;7;63
3941;2024-02-7;13:00:00;2,00;1;7;83
3942;2024-01-28;8:00:00;9,00;4;7;98
3943;2024-01-25;14:30:00;16,00;8;7;6
3944;2024-01-25;17:00:00;17,00;8;7;7
3945;2024-01-31;11:30:00;21,50;11;7;16
3946;2024-02-5;8:00:00;2,00;1;7;21
3947;2024-02-8;16:00:00;8,00;4;7;34
3948;2024-02-8;11:30:00;9,00;4;7;35
3949;2024-02-1;17:30:00;6,00;3;7;46
3950;2024-02-1;15:00:00;9,50;5;7;47
3951;2024-02-10;8:30:00;5,00;2;7;8
3952;2024-06-12;15:00:00;5,00;2;7;20
3953;2024-04-9;16:30:00;5,00;2;7;56
3954;2024-01-27;14:00:00;5,00;2;7;80
3955;2024-06-30;12:30:00;5,00;2;7;18
3956;2024-04-28;8:30:00;5,00;2;7;84
3957;2024-03-4;9:00:00;5,00;2;7;93
3958;2024-02-2;13:00:00;5,00;2;7;17
3959;2024-08-30;10:00:00;5,00;2;7;60
3960;2024-09-20;17:30:00;5,00;2;7;84
3961;2024-05-21;14:00:00;5,00;2;7;39
3962;2024-02-16;16:00:00;5,00;2;7;11
3963;2024-01-2;13:30:00;5,00;2;7;35
3964;2024-09-5;9:00:00;5,00;2;7;62
3965;2024-04-4;11:30:00;5,00;2;7;50
3966;2024-01-5;14:30:00;5,00;2;7;40
3967;2024-09-13;10:00:00;5,00;2;7;73
3968;2024-02-2;9:00:00;5,00;2;7;85
3969;2024-03-9;13:00:00;5,00;2;7;44
3970;2024-07-19;13:30:00;5,00;2;7;57
3971;2024-04-19;13:30:00;5,00;2;7;15
3972;2024-02-8;14:00:00;5,00;2;7;64
3973;2024-05-24;15:30:00;5,00;2;7;66
3974;2024-03-5;16:00:00;5,00;2;7;88
3975;2024-03-30;9:30:00;5,00;2;7;88
3976;2024-02-21;8:30:00;5,00;2;7;87
3977;2024-04-12;12:30:00;5,00;2;7;27
3978;2024-03-27;12:30:00;5,00;2;7;58
3979;2024-05-9;16:30:00;5,00;2;7;23
3980;2024-05-10;16:00:00;5,00;2;7;82
3981;2024-06-21;16:00:00;5,00;2;7;48
3982;2024-06-7;16:30:00;5,00;2;7;64
3983;2024-03-21;13:30:00;5,00;2;7;39
3984;2024-05-27;13:30:00;5,00;2;7;99
3985;2024-05-21;16:30:00;5,00;2;7;81
3986;2024-07-29;14:30:00;5,00;2;7;18
3987;2024-04-15;14:30:00;5,00;2;7;26
3988;2024-08-31;17:30:00;5,00;2;7;1
3989;2024-10-5;17:30:00;5,00;2;7;63
3990;2024-07-13;17:00:00;5,00;2;7;15
3991;2024-06-19;13:00:00;5,00;2;7;36
3992;2024-06-29;15:30:00;5,00;2;7;59
3993;2024-05-25;10:00:00;5,00;2;7;82
3994;2024-02-23;18:00:00;5,00;2;7;97
3995;2024-01-18;10:00:00;5,00;2;7;34
3996;2024-01-5;14:00:00;5,00;2;7;2
3997;2024-10-3;17:30:00;5,00;2;7;15
3998;2024-08-17;17:00:00;5,00;2;7;26
3999;2024-09-27;14:30:00;5,00;2;7;40
4000;2024-09-5;15:30:00;5,00;2;7;57
4001;2024-02-8;12:30:00;5,00;2;7;90
4002;2024-10-5;16:30:00;5,00;2;7;46
4003;2024-10-8;16:00:00;5,00;2;7;52
4004;2024-08-17;9:30:00;5,00;2;7;64
4005;2024-08-31;9:00:00;5,00;2;7;70
4006;2024-09-3;11:00:00;5,00;2;7;14
4007;2024-06-12;9:00:00;5,00;2;7;89
4008;2024-06-15;18:00:00;5,00;2;7;79
4009;2024-02-1;13:00:00;5,00;2;7;15
4010;2024-02-6;11:30:00;5,00;2;7;21
4011;2024-08-16;12:00:00;5,00;2;7;50
4012;2024-08-23;11:00:00;5,00;2;7;62
4013;2024-01-26;16:30:00;5,00;2;7;27
4014;2024-02-8;8:00:00;5,00;2;7;90
4015;2024-03-7;11:30:00;4,00;2;7;59
4016;2024-07-30;11:00:00;4,00;2;7;21
4017;2024-04-10;14:30:00;4,00;2;7;72
4018;2024-02-10;8:30:00;4,00;2;7;41
4019;2024-02-5;12:30:00;4,00;2;7;67
4020;2024-09-17;18:00:00;4,00;2;7;95
4021;2024-07-11;8:00:00;4,00;2;7;80
4022;2024-03-2;17:00:00;4,00;2;7;12
4023;2024-02-7;12:00:00;4,00;2;7;28
4024;2024-10-4;9:30:00;4,00;2;7;64
4025;2024-09-27;14:00:00;4,00;2;7;1
4026;2024-07-31;18:00:00;4,00;2;7;80
4027;2024-03-14;15:00:00;4,00;2;7;4
4028;2024-01-26;18:00:00;4,00;2;7;32
4029;2024-01-19;17:30:00;4,00;2;7;38
4030;2024-06-22;12:00:00;4,00;2;7;51
4031;2024-08-17;16:00:00;4,00;2;7;36
4032;2024-08-17;15:30:00;4,00;2;7;43
4033;2024-08-29;14:30:00;4,00;2;7;64
4034;2024-02-23;16:00:00;4,00;2;7;91
4035;2024-02-15;11:00:00;4,00;2;7;97
4036;2024-07-23;12:00:00;4,00;2;7;23
4037;2024-04-12;12:30:00;4,00;2;7;9
4038;2024-02-15;15:00:00;4,00;2;7;77
4039;2024-05-7;11:30:00;4,00;2;7;32
4040;2024-01-19;17:30:00;4,00;2;7;6
4041;2024-01-27;10:30:00;4,00;2;7;76
4042;2024-10-5;15:00:00;4,00;2;7;10
4043;2024-02-9;10:30:00;4,00;2;7;43
4044;2024-10-2;10:00:00;4,00;2;7;91
4045;2024-10-10;13:00:00;4,00;2;7;21
4046;2024-01-29;13:30:00;4,00;2;7;65
4047;2024-06-28;12:00:00;4,00;2;7;56
4048;2024-05-24;13:30:00;4,00;2;7;73
4049;2024-04-5;16:00:00;4,00;2;7;62
4050;2024-04-26;15:30:00;4,00;2;7;90
4051;2024-03-22;16:30:00;4,00;2;7;43
4052;2024-02-6;11:00:00;4,00;2;7;50
4053;2024-05-8;11:00:00;4,00;2;7;31
4054;2024-05-6;12:30:00;4,00;2;7;39
4055;2024-05-14;18:00:00;4,00;2;7;48
4056;2024-05-15;15:30:00;4,00;2;7;72
4057;2024-07-19;18:00:00;4,00;2;7;99
4058;2024-06-18;16:00:00;4,00;2;7;32
4059;2024-04-6;10:30:00;4,00;2;7;93
4060;2024-04-12;15:00:00;4,00;2;7;100
4061;2024-08-17;8:30:00;4,00;2;7;94
4062;2024-09-27;16:00:00;4,00;2;7;8
4063;2024-07-5;14:30:00;4,00;2;7;45
4064;2024-07-19;10:30:00;4,00;2;7;52
4065;2024-06-6;14:30:00;4,00;2;7;67
4066;2024-05-10;17:00:00;4,00;2;7;83
4067;2024-05-17;14:00:00;4,00;2;7;93
4068;2024-07-13;16:00:00;4,00;2;7;97
4069;2024-10-8;11:00:00;4,00;2;7;68
4070;2024-08-17;12:00:00;4,00;2;7;80
4071;2024-08-17;15:00:00;4,00;2;7;87
4072;2024-08-31;12:00:00;4,00;2;7;94
4073;2024-07-19;9:30:00;4,00;2;7;22
4074;2024-07-19;14:30:00;4,00;2;7;29
4075;2024-05-21;11:00:00;4,00;2;7;48
4076;2024-10-10;17:30:00;4,00;2;7;21
4077;2024-09-18;9:30:00;4,00;2;7;45
4078;2024-09-12;12:30:00;4,00;2;7;51
4079;2024-07-26;13:00:00;4,00;2;7;63
4080;2024-07-5;10:30:00;4,00;2;7;77
4081;2024-10-11;16:00:00;4,00;2;7;58
4082;2024-09-27;12:00:00;4,00;2;7;78
4083;2024-09-21;17:30:00;4,00;2;7;83
4084;2024-09-17;9:30:00;4,00;2;7;89
4085;2024-09-17;16:00:00;4,00;2;7;95
4086;2024-09-13;17:30:00;4,00;2;7;1
4087;2024-07-26;12:00:00;4,00;2;7;27
4088;2024-07-5;18:00:00;4,00;2;7;41
4089;2024-07-5;8:30:00;4,00;2;7;48
4090;2024-02-6;12:30:00;4,00;2;7;71
4091;2024-01-24;17:00:00;4,00;2;7;42
4092;2024-06-15;16:00:00;4,00;2;7;11
4093;2024-08-16;15:30:00;4,00;2;7;38
4094;2024-08-16;8:30:00;4,00;2;7;37
4095;2024-06-15;15:00:00;4,00;2;7;9
4096;2024-01-30;8:00:00;4,00;2;7;93
4097;2024-08-16;13:30:00;4,00;2;7;25
4098;2024-08-27;11:00:00;4,00;2;7;32
4099;2024-06-15;14:00:00;4,00;2;7;61
4100;2024-02-7;16:30:00;4,00;2;7;35
4101;2024-06-15;16:30:00;4,00;2;7;76
4102;2024-02-7;16:00:00;4,00;2;7;51
4103;2024-08-29;14:30:00;4,00;2;7;98
4104;2024-06-15;12:30:00;4,00;2;7;5
4105;2024-01-31;16:00:00;4,00;2;7;15
4106;2024-02-22;14:30:00;3,00;2;7;53
4107;2024-04-30;15:00:00;3,00;2;7;24
4108;2024-05-28;9:00:00;3,00;2;7;93
4109;2024-03-18;18:00:00;3,00;2;7;7
4110;2024-02-9;8:30:00;3,00;2;7;27
4111;2024-09-6;17:00:00;3,00;2;7;52
4112;2024-09-28;11:00:00;3,00;2;7;77
4113;2024-09-13;10:00:00;3,00;2;7;6
4114;2024-05-9;13:30:00;3,00;2;7;6
4115;2024-09-9;14:00:00;3,00;2;7;84
4116;2024-05-7;14:00:00;3,00;2;7;99
4117;2024-01-5;10:30:00;3,00;2;7;36
4118;2024-05-29;18:00:00;3,00;2;7;97
4119;2024-01-18;9:00:00;3,00;2;7;56
4120;2024-07-5;12:30:00;3,00;2;7;5
4121;2024-06-21;12:30:00;3,00;2;7;30
4122;2024-06-24;12:00:00;3,00;2;7;43
4123;2024-08-31;10:30:00;3,00;2;7;18
4124;2024-05-16;16:30:00;3,00;2;7;88
4125;2024-07-19;11:00:00;3,00;2;7;24
4126;2024-02-8;9:30:00;3,00;2;7;91
4127;2024-10-10;8:00:00;3,00;2;7;44
4128;2024-08-27;12:00:00;3,00;2;7;50
4129;2024-08-29;8:30:00;3,00;2;7;57
4130;2024-06-28;17:00:00;3,00;2;7;5
4131;2024-07-13;11:30:00;3,00;2;7;47
4132;2024-03-15;11:00:00;3,00;2;7;42
4133;2024-07-5;16:30:00;3,00;2;7;39
4134;2024-05-6;15:00:00;3,00;2;7;11
4135;2024-04-1;16:00:00;3,00;2;7;39
4136;2024-04-15;10:00:00;3,00;2;7;57
4137;2024-04-30;15:30:00;3,00;2;7;68
4138;2024-03-5;17:00:00;3,00;2;7;87
4139;2024-07-5;16:00:00;3,00;2;7;94
4140;2024-03-11;16:30:00;3,00;2;7;48
4141;2024-09-20;15:00:00;3,00;2;7;39
4142;2024-07-19;10:30:00;3,00;2;7;98
4143;2024-03-20;15:30:00;3,00;2;7;86
4144;2024-02-20;12:30:00;3,00;2;7;46
4145;2024-03-1;13:30:00;3,00;2;7;42
4146;2024-10-11;14:30:00;3,00;2;7;21
4147;2024-10-12;13:30:00;3,00;2;7;27
4148;2024-09-28;11:00:00;3,00;2;7;54
4149;2024-09-20;13:30:00;3,00;2;7;60
4150;2024-10-11;8:30:00;3,00;2;7;2
4151;2024-05-3;8:00:00;3,00;2;7;68
4152;2024-10-11;17:00:00;3,00;2;7;26
4153;2024-10-15;15:30:00;3,00;2;7;83
4154;2024-09-6;16:30:00;3,00;2;7;18
4155;2024-05-17;9:00:00;3,00;2;7;7
4156;2024-04-26;18:00:00;3,00;2;7;15
4157;2024-06-5;8:30:00;3,00;2;7;84
4158;2024-05-25;10:30:00;3,00;2;7;100
4159;2024-04-29;15:00:00;3,00;2;7;81
4160;2024-01-29;12:00:00;3,00;2;7;79
4161;2024-05-24;10:00:00;3,00;2;7;90
4162;2024-05-31;12:30:00;3,00;2;7;16
4163;2024-07-26;17:30:00;3,00;2;7;11
4164;2024-07-13;10:00:00;3,00;2;7;43
4165;2024-04-23;16:30:00;3,00;2;7;50
4166;2024-06-28;10:30:00;3,00;2;7;68
4167;2024-06-7;13:30:00;3,00;2;7;75
4168;2024-06-21;15:30:00;3,00;2;7;59
4169;2024-05-30;18:00:00;3,00;2;7;75
4170;2024-06-28;12:30:00;3,00;2;7;4
4171;2024-02-2;12:00:00;3,00;2;7;37
4172;2024-10-12;13:30:00;3,00;2;7;74
4173;2024-09-27;16:30:00;3,00;2;7;1
4174;2024-09-17;18:00:00;3,00;2;7;13
4175;2024-09-17;11:00:00;3,00;2;7;19
4176;2024-09-6;18:00:00;3,00;2;7;24
4177;2024-07-26;12:00:00;3,00;2;7;31
4178;2024-07-26;18:00:00;3,00;2;7;38
4179;2024-07-29;17:00:00;3,00;2;7;45
4180;2024-07-5;12:30:00;3,00;2;7;58
4181;2024-07-13;17:00:00;3,00;2;7;70
4182;2024-07-19;13:00:00;3,00;2;7;77
4183;2024-07-19;16:00:00;3,00;2;7;85
4184;2024-06-19;10:00:00;3,00;2;7;92
4185;2024-06-22;8:30:00;3,00;2;7;100
4186;2024-05-6;12:00:00;3,00;2;7;6
4187;2024-05-17;12:00:00;3,00;2;7;32
4188;2024-04-2;13:30:00;3,00;2;7;57
4189;2024-04-9;9:00:00;3,00;2;7;64
4190;2024-04-30;10:00:00;3,00;2;7;92
4191;2024-04-23;12:30:00;3,00;2;7;8
4192;2024-02-26;8:30:00;3,00;2;7;89
4193;2024-02-26;15:00:00;3,00;2;7;90
4194;2024-02-7;11:30:00;3,00;2;7;84
4195;2024-10-10;15:00:00;3,00;2;7;76
4196;2024-06-15;17:30:00;3,00;2;7;80
4197;2024-08-21;8:00:00;3,00;2;7;74
4198;2024-02-7;16:00:00;3,00;2;7;13
4199;2024-08-16;12:30:00;3,00;2;7;74
4200;2024-08-16;16:00:00;3,00;2;7;90
4201;2024-06-15;18:00:00;3,00;2;7;17
4202;2024-02-8;14:00:00;3,00;2;7;79
4203;2024-08-16;11:30:00;3,00;2;7;8
4204;2024-08-29;9:00:00;3,00;2;7;39
4205;2024-06-7;13:30:00;3,00;2;7;70
4206;2024-02-3;8:00:00;3,00;2;7;35
4207;2024-08-17;15:00:00;3,00;2;7;84
4208;2024-01-25;9:00:00;3,00;2;7;22
4209;2024-02-6;18:00:00;3,00;2;7;69
4210;2024-02-15;8:30:00;3,10;2;4;30
4211;2024-02-15;10:00:00;31,80;16;4;37
4212;2024-08-21;17:00:00;9,00;4;4;48
4213;2024-09-25;11:30:00;23,50;12;4;55
4214;2024-09-4;10:00:00;11,00;6;4;57
4215;2024-05-24;11:00:00;7,90;4;4;76
4216;2024-06-4;16:30:00;19,80;10;4;80
4217;2024-06-11;12:30:00;14,00;7;4;86
4218;2024-04-4;13:00:00;17,00;8;4;92
4219;2024-04-10;11:00:00;34,10;17;4;96
4220;2024-04-18;11:30:00;3,00;2;4;2
4221;2024-04-24;8:30:00;16,30;8;4;7
4222;2024-03-6;12:30:00;3,70;2;4;11
4223;2024-03-13;13:30:00;37,50;19;4;16
4224;2024-02-22;12:00:00;44,00;22;4;27
4225;2024-02-28;8:30:00;8,00;4;4;32
4226;2024-01-31;8:00:00;30,00;15;4;36
4227;2024-02-15;14:30:00;14,60;7;4;41
4228;2024-01-12;10:30:00;3,20;2;4;95
4229;2024-03-14;13:30:00;13,60;7;4;7
4230;2024-02-1;12:00:00;11,70;6;4;32
4231;2024-06-21;10:00:00;3,50;2;4;49
4232;2024-06-4;16:30:00;71,00;36;4;59
4233;2024-01-18;16:30:00;81,60;41;4;68
4234;2024-04-30;11:30:00;7,50;4;4;2
4235;2024-08-22;9:30:00;2,40;1;4;29
4236;2024-08-28;17:00:00;30,00;15;4;63
4237;2024-09-25;13:30:00;18,00;9;4;69
4238;2024-09-25;18:00:00;14,00;7;4;76
4239;2024-09-30;12:00:00;12,70;6;4;79
4240;2024-07-9;18:00:00;6,00;3;4;95
4241;2024-07-24;11:30:00;33,00;16;4;100
4242;2024-07-31;16:30:00;13,40;7;4;5
4243;2024-06-28;8:00:00;11,00;6;4;17
4244;2024-05-24;16:00:00;41,60;21;4;34
4245;2024-04-3;11:00:00;26,00;13;4;50
4246;2024-03-13;8:30:00;15,20;8;4;69
4247;2024-01-24;11:00:00;25,80;13;4;95
4248;2024-02-15;16:30:00;63,10;32;4;1
4249;2024-07-4;14:00:00;3,30;2;4;5
4250;2024-07-5;13:30:00;20,00;10;4;6
4251;2024-07-7;9:30:00;1,50;1;4;7
4252;2024-07-31;9:00:00;20,70;10;4;8
4253;2024-06-27;8:00:00;31,90;16;4;9
4254;2024-06-12;14:00:00;8,60;4;4;10
4255;2024-10-16;8:30:00;1,70;1;4;22
4256;2024-08-5;13:30:00;8,60;4;4;28
4257;2024-09-25;12:30:00;4,00;2;4;32
4258;2024-06-11;8:30:00;14,00;7;4;44
4259;2024-04-24;12:00:00;4,00;2;4;66
4260;2024-03-13;11:30:00;2,20;1;4;98
4261;2024-02-10;17:00:00;5,40;3;4;9
4262;2024-09-2;15:30:00;13,00;6;4;18
4263;2024-06-18;10:00:00;7,00;4;4;31
4264;2024-06-4;8:00:00;58,00;29;4;42
4265;2024-04-2;8:30:00;29,50;15;4;53
4266;2024-04-9;12:00:00;39,50;20;4;61
4267;2024-04-8;13:30:00;44,50;22;4;68
4268;2024-04-19;17:00:00;24,00;12;4;77
4269;2024-04-17;12:30:00;9,00;4;4;83
4270;2024-04-19;15:00:00;65,00;32;4;90
4271;2024-03-14;11:00:00;9,00;4;4;99
4272;2024-03-21;17:00:00;6,50;3;4;5
4273;2024-03-14;10:00:00;10,00;5;4;10
4274;2024-03-23;12:00:00;31,00;16;4;18
4275;2024-02-26;17:00:00;26,00;13;4;25
4276;2024-02-20;14:30:00;11,00;6;4;40
4277;2024-02-19;8:30:00;18,00;9;4;44
4278;2024-02-22;8:30:00;3,40;2;4;58
4279;2024-02-29;9:00:00;53,00;26;4;66
4280;2024-01-23;13:30:00;26,30;13;4;76
4281;2024-01-27;15:00:00;53,50;27;4;84
4282;2024-07-19;10:00:00;8,80;4;4;88
4283;2024-07-25;8:30:00;16,80;8;4;93
4284;2024-07-12;12:30:00;41,00;20;4;2
4285;2024-07-12;11:30:00;6,30;3;4;7
4286;2024-07-26;13:30:00;17,50;9;4;11
4287;2024-06-30;10:00:00;15,00;8;4;21
4288;2024-09-5;10:30:00;14,50;7;4;39
4289;2024-09-4;17:00:00;1,30;1;4;46
4290;2024-07-29;12:30:00;3,50;2;4;53
4291;2024-05-6;17:30:00;38,00;19;4;60
4292;2024-05-15;9:00:00;28,00;14;4;67
4293;2024-04-10;10:30:00;74,50;37;4;76
4294;2024-09-24;15:00:00;49,00;24;4;85
4295;2024-06-18;17:30:00;16,00;8;4;90
4296;2024-05-28;16:00:00;36,60;18;4;97
4297;2024-05-17;14:00:00;65,50;33;4;4
4298;2024-04-15;11:00:00;5,00;2;4;11
4299;2024-03-5;12:30:00;6,50;3;4;21
4300;2024-03-27;17:30:00;4,00;2;4;35
4301;2024-02-3;15:30:00;12,50;6;4;38
4302;2024-02-10;9:00:00;25,50;13;4;47
4303;2024-01-29;14:30:00;20,50;10;4;53
4304;2024-04-24;9:30:00;11,90;6;4;16
4305;2024-01-31;15:30:00;26,40;13;4;22
4306;2024-03-6;14:00:00;75,90;38;4;32
4307;2024-03-11;12:30:00;21,00;10;4;40
4308;2024-03-9;8:00:00;6,50;3;4;48
4309;2024-03-19;10:30:00;30,30;15;4;55
4310;2024-03-22;15:30:00;73,80;37;4;63
4311;2024-02-5;17:00:00;5,50;3;4;71
4312;2024-01-25;13:30:00;49,50;25;4;81
4313;2024-09-30;11:00:00;29,60;15;4;86
4314;2024-05-27;14:30:00;21,20;11;4;91
4315;2024-05-30;11:30:00;12,00;6;4;95
4316;2024-04-12;11:30:00;22,50;11;4;3
4317;2024-04-24;9:00:00;45,50;23;4;9
4318;2024-03-12;10:00:00;40,50;20;4;17
4319;2024-02-1;17:00:00;47,50;24;4;23
4320;2024-02-8;15:00:00;36,00;18;4;26
4321;2024-02-19;12:00:00;85,00;42;4;35
4322;2024-01-6;16:00:00;22,50;11;4;44
4323;2024-01-13;13:30:00;77,50;39;4;53
4324;2024-09-25;14:30:00;3,90;2;4;65
4325;2024-05-16;15:00:00;5,00;2;4;72
4326;2024-05-23;14:30:00;32,50;16;4;80
4327;2024-04-28;14:00:00;9,00;4;4;90
4328;2024-03-4;13:30:00;9,00;4;4;99
4329;2024-03-18;15:30:00;58,90;29;4;13
4330;2024-02-2;13:30:00;59,50;30;4;22
4331;2024-02-9;14:30:00;5,00;2;4;31
4332;2024-02-21;13:30:00;35,30;18;4;38
4333;2024-01-22;15:30:00;14,50;7;4;45
4334;2024-01-24;13:30:00;57,20;29;4;50
4335;2024-09-6;16:00:00;13,40;7;4;58
4336;2024-08-30;9:30:00;20,50;10;4;66
4337;2024-09-25;16:30:00;36,00;18;4;70
4338;2024-09-28;13:30:00;41,00;20;4;74
4339;2024-09-28;9:00:00;26,00;13;4;82
4340;2024-09-20;13:30:00;32,00;16;4;85
4341;2024-09-20;8:30:00;26,20;13;4;93
4342;2024-09-17;18:00:00;45,50;23;4;98
4343;2024-09-17;9:00:00;27,00;14;4;3
4344;2024-09-13;11:30:00;18,50;9;4;11
4345;2024-09-6;9:30:00;34,00;17;4;15
4346;2024-09-24;9:30:00;12,10;6;4;28
4347;2024-05-30;15:00:00;72,00;36;4;32
4348;2024-05-22;13:00:00;72,00;36;4;37
4349;2024-03-1;15:00:00;6,80;3;4;52
4350;2024-03-20;10:00:00;11,00;6;4;61
4351;2024-02-14;16:00:00;60,00;30;4;68
4352;2024-02-26;16:00:00;14,00;7;4;80
4353;2024-01-26;17:00:00;54,00;27;4;87
4354;2024-05-25;9:30:00;22,00;11;4;93
4355;2024-05-31;8:00:00;30,00;15;4;100
4356;2024-05-30;16:30:00;15,50;8;4;3
4357;2024-05-9;16:00:00;21,50;11;4;10
4358;2024-05-8;12:00:00;44,40;22;4;15
4359;2024-05-4;18:00:00;62,90;31;4;21
4360;2024-05-10;9:30:00;14,70;7;4;28
4361;2024-05-21;12:30:00;20,00;10;4;41
4362;2024-05-7;15:00:00;20,00;10;4;47
4363;2024-05-24;18:00:00;10,00;5;4;55
4364;2024-10-1;8:00:00;31,00;16;4;60
4365;2024-10-3;8:30:00;22,00;11;4;63
4366;2024-09-20;15:30:00;12,30;6;4;76
4367;2024-09-18;15:00:00;2,50;1;4;81
4368;2024-09-9;8:00:00;6,40;3;4;88
4369;2024-06-4;15:30:00;45,50;23;4;89
4370;2024-05-28;11:30:00;37,00;18;4;96
4371;2024-05-7;13:30:00;27,00;14;4;4
4372;2024-05-14;11:00:00;27,50;14;4;12
4373;2024-05-21;14:00:00;26,00;13;4;20
4374;2024-04-3;17:30:00;36,00;18;4;27
4375;2024-04-11;16:00:00;19,00;10;4;34
4376;2024-04-16;13:30:00;19,00;10;4;44
4377;2024-04-30;17:00:00;18,00;9;4;53
4378;2024-04-24;14:30:00;11,00;6;4;62
4379;2024-03-5;15:30:00;32,60;16;4;73
4380;2024-03-13;16:00:00;73,50;37;4;83
4381;2024-03-20;9:30:00;40,50;20;4;92
4382;2024-03-27;16:00:00;23,50;12;4;100
4383;2024-02-7;9:00:00;41,50;21;4;7
4384;2024-02-13;11:00:00;34,50;17;4;14
4385;2024-02-20;11:30:00;17,50;9;4;22
4386;2024-02-28;17:00:00;30,00;15;4;33
4387;2024-01-31;15:00:00;63,00;32;4;40
4388;2024-09-24;9:30:00;40,30;20;4;44
4389;2024-07-24;14:00:00;33,50;17;4;49
4390;2024-07-22;17:00:00;16,60;8;4;52
4391;2024-06-30;9:00:00;18,50;9;4;63
4392;2024-05-3;17:30:00;28,50;14;4;73
4393;2024-05-14;13:00:00;47,70;24;4;84
4394;2024-04-11;11:30:00;6,50;3;4;92
4395;2024-03-8;14:30:00;47,50;24;4;98
4396;2024-03-16;13:00:00;9,50;5;4;8
4397;2024-02-16;17:30:00;4,00;2;4;16
4398;2024-01-11;13:00:00;33,00;16;4;38
4399;2024-08-26;18:00:00;64,30;32;4;56
4400;2024-07-23;8:00:00;10,20;5;4;72
4401;2024-07-5;14:00:00;4,50;2;4;76
4402;2024-07-11;10:30:00;37,90;19;4;83
4403;2024-06-20;8:30:00;11,00;6;4;92
4404;2024-06-30;9:00:00;4,50;2;4;95
4405;2024-05-6;15:30:00;8,90;4;4;7
4406;2024-03-2;10:30:00;17,50;9;4;16
